Country Name,Country Code,Indicator Name,Indicator Code,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.161818853,0.573096632,0.838442422,1.593315194,1.963015483,3.361104618,3.241948907,2.249454128,2.307340534,1.147357979,1.241207734,0.411342572,1.639583928,0.254617764,5.05578498,4.932400474,4.368644139,3.910126609,4.087840468,3.836892302,4.986066888,3.937688644,5.266564103,5.847254701,6.56366788,6.67397429,6.984979587,6.326914953,4.814546164,6.146418106,4.196145068,4.852494187,6.020621971,5.547597848,4.084128761,4.927379621,5.441063274,5.232004413,5.016970373,
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,0.418923061,19.10553834,9.896346726,11.82935653,6.845213163,4.186976816,1.604993955,0.8,2.6,4,4.3,7.7,8.6,13.5,13.7,5.3,5.4,6.2,6,5.2,5.9,7.7,7.5,4.9,2.1,3.4,2,7.303756028,4.141718551,5.155303088,-0.385798408,6.952311475,2.837739696,2.213405599,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.006203624,3.47573324,7.288892901,3.820737856,5.254299223,4.77656417,3.965355634,9.62778292,5.947343328,5.533454563,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381476,7.922936613,7.923430621,8.060732573,7.660815065,3.08669806,7.861888833,8.497584702,5.241344743,5.456358951,6.386106401,7.410227605,7.996253444,8.256305844,7.043820855,6.119586841,4.180727625,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.325216301,2.283468514,-0.244300596,4.354371891,3.085614502,-0.428329673,4.66309057,5.217414409,5.813918768,8.46652875,1.929639958,3.343273894,2.692608677,5.755827827,9.634421813,7.414229511,10.90373037,8.691342931,10.5035603,9.445750657,5.278431047,5.919816382,3.019968413,6.721353523,5.700089642,5.070900539,5.324267559,-4.480383476,-5.079212472,1.809979312,0.343441112,0.22571479,1.351633847,8.556688153,25.1625331,3.67781581,8.145296263,8.169870718,5.549767182,
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.176038395,27.21041251,8.562524882,-8.78519283,2.152212996,-10.20623898,0.648517189,-5.396211137,6.020874308,13.83378001,12.38338222,2.834727725,1.039997884,-1.51158775,2.282661073,5.173283486,0.482046871,2.177823133,0.855458607,5.8580666,0.778638733,7.26555113,8.734584435,4.374509277,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512,13.39624262,3.755196452,-6.025978526,-6.784215668,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.728728068,3.433977981,-13.07331279,-1.485242075,1.453896659,4.647590944,9.305281575,-0.019037034,-3.118535547,57.81782903,-64.04710658,32.59220783,30.28983174,3.854531293,2.120021635,11.02078741,21.23793536,34.85709471,17.58226641,1.406474735,2.30531667,-6.900180689,-33.10083738,54.15777429,4.400617409,10.15819912,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.6,0.7,2.477664617,15.21246273,-2.494642939,-0.563615472,4.400909845,
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.265007092,2.154566246,-2.151161718,4.129118257,3.292841359,6.27054199,8.545939713,-0.089726055,0.25843986,1.169370347,-0.223525515,-3.373894091,1.313449392,3.608857951,0.116583693,4.573163776,5.760475175,7.095560583,4.043050074,4.891593277,3.898810714,0.681171006,2.268136943,8.042204823,6.330000053,5.248821191,9.365319376,1.991980829,-6.777215084,-3.435875594,1.88162028,1.296437608,4.13385115,2.082623164,4.748984972,6.627036634,4.545982903,3.814423004,1.918676867,
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.33992698,2.082499931,3.359101676,0.933213767,4.036940103,4.190144646,7.13971136,2.910016206,0.574746764,7.315199368,7.726115127,7.759266011,4.116756353,7.427845253,10.6888486,5.032817067,3.929672644,3.916893524,3.114597069,7.455182186,0.118821352,-0.014860571,0.970458541,4.185882414,3.911693291,5.564435131,5.773482506,2.996483061,0.924262671,5.601137625,4.783497509,2.257237557,4.148054503,3.758200163,2.290092133,3.982046419,3.536703171,3.453702558,3.471688231,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.844227607,0.413585695,1.169203495,3.225852315,2.798085767,2.859971864,3.191960628,4.194377308,3.388383454,1.985774943,1.538447558,0.834275454,-0.852805764,2.151023638,2.886836759,1.266784802,1.830212234,1.810615162,1.625727599,3.786955143,1.951371556,0.253942999,0.138626891,1.423594158,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.944089469,0.342718997,
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.336650187,-1.466059299,1.730376267,-0.61363604,0.501560583,0.691478109,0.92268214,1.375638727,1.003365318,1.940878147,0.7,
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,17.17871742,7.025943389,-2.219738555,4.291687767,-2.706947165,5.504634251,2.323274371,1.462169823,-10.72921928,-0.275903906,1.608530476,14.34977708,4.486989091,4.971477302,6.200874365,2.08702041,3.308475667,3.012172858,3.389530466,4.245712252,5.269957037,5.783808422,4.161667319,8.567214617,8.146594741,8.092975103,8.176170012,7.232319007,5.023710197,2.314834143,2.737179832,2.429358335,2.609947414,3.38407811,2.496528695,1.994180818,2.087114619,1.934091672,1.955466394,
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.209336466,3.312456737,3.523044985,4.501994816,5.233380947,3.326525616,4.73066586,6.785020109,4.858037686,4.892713066,3.417496762,0.848069581,-0.517919847,0.993066363,2.742140322,3.099999291,1.076045234,-1.128409829,-0.251954272,2.779632825,0.406335903,0.117992777,1.528220148,2.204687882,1.662670405,1.420006556,1.654183881,-1.0935406,-5.416412797,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.222921041,0.521944455,2.168290737,0.323207338,0.65415165,
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000001,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.400000001,4.8,5.999999999,4.200000001,1.2,1.1,4.1,4.1,4.5,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.773544197,1.506478254,1.309050242,1.755216977,4.30056182,7.177555391,5.937107446,6.20318382,4.690348768,4.192050974,1.438346791,-0.79949396,0.353197256,2.632784519,4.406216526,4.146839267,0.47490192,3.290213723,2.305388596,0.599695392,3.779906496,0.54685953,2.932475546,5.104299776,5.906666082,6.472494299,6.850729771,0.232282746,3.306939815,8.405699224,6.10826372,4.563209131,5.878680567,5.357125644,5.718507131,5.8789493,4.805696525,6.318450702,5.365748965,
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,3.299968375,13.20003006,2.789750936,5.702796635,-7.943925234,-13.83783784,-15.45932821,-20.08515883,-5.423821885,7.084502419,9.915253875,2.121835252,3.655789406,5.443336616,5.321621411,-0.017324619,7.03029322,7.026812413,-0.175515391,3.102898735,8.542874743,8.401616094,2.886294569,-0.471566606,5.956274309,-0.088150213,10.91546948,4.024038629,3.875825443,4.335855889,4.739937254,3.757910117,4.507138923,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,-34.80863877,9.903468901,5.89750561,4.006621073,4.681632108,12.70538113,10.7119948,7.446606976,6.578939503,8.505895557,10.34052878,13.25008691,10.77108367,10.21257391,6.691577475,0.086696959,5.963078575,7.069569946,7.313345505,7.356665149,7.142571101,7.036087179,7.030966776,6.829082448,7.469169207,7.054106932,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.305785124,6.837606838,-0.8,4.838709677,-6.923076923,-0.826446281,-9.166666667,9.174311927,-3.361344538,-0.869565217,0,0.877192982,0.869565217,1.724137931,0,1.694915254,1.666666667,6.557377049,-1.538461538,6.25,-1.470588235,3.787462687,2.006324636,-1.629360204,4.951631626,-0.049295323,2.034947265,-2.091436758,0.802751509,-0.923884657,1.594561102,4.713319136,4.214773912,-0.697828087,10.40540793,5.135383281,0.89150817,2.313157811,2.247365963,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.546903384,0.547738045,1.18672047,8.865807457,8.550068267,10.85699385,6.550345228,9.225374976,5.479794077,4.877251516,-1.864689129,4.268973825,6.801949416,5.301719051,5.383142657,5.842838026,6.823966776,-0.486745779,3.219886422,9.984051767,5.309679255,1.367715073,-3.93339486,3.996346661,9.732820703,3.149788354,0.600605778,6.121597843,-4.047892071,-0.609318192,1.828435302,-2.228012307,5.383690734,6.284804235,1.033704225,2.826378868,-1.977341942,2.923938817,2.842805326,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.246176285,8.338078087,13.37617449,10.55164035,7.838864022,11.3272612,12.72369212,11.98771556,7.072893605,9.877552502,10.77805613,6.198642798,6.877474129,9.268666338,9.614565393,7.890703326,6.170552427,-5.129448165,11.46694243,9.060833325,4.852399572,7.725142675,3.147291194,5.197391363,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.039348227,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,33.99046756,8.436165645,4.858291252,0.605127159,2.473325258,3.662054728,-1.789009125,4.694581871,0.213332576,3.014283152,17.32602042,10.24029806,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.37026412,9.628406975,6.6258183,1.149300437,0.500876982,0.593019617,2.925868226,-4.712106209,1.246273814,0.427320685,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.170885601,-0.102147709,-2.373640014,3.80705542,3.682615686,4.456742645,3.238987971,0.822692634,1.044349609,0.315697044,3.378070415,2.151979847,3.645759618,4.55076056,1.214088008,3.397230156,5.013475688,2.002846546,-0.013870829,3.779032672,0.678037173,0.181913452,1.450217275,6.253714343,4.32036367,5.351820993,5.684804331,4.042140951,-1.910700806,6.007293228,4.38699683,2.692819491,2.762519413,0.965741208,-0.06405427,-0.538298526,1.888527927,1.549819552,0.822258114,
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,5.069963948,4.885133261,-1.425792382,-2.01020105,14.19063663,6.704578687,4.296563641,5.559857768,5.912556556,8.15901853,7.031254328,6.928323725,6.872091273,3.967608091,7.306376073,5.798782326,5.751412882,5.918743682,6.067002304,6.35769548,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.026098434,8.026300226,7.611963441,7.270065843,7.022836255,6.892530873,6.247960008,4.651887119,
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,-42.45111822,26.53316009,49.44737918,16.43834571,10.7656698,8.105241978,6.448862568,11.28593572,1.054966669,3.665723784,-0.525584634,1.341871619,3.839669278,3.423149827,3.227098269,6.679444617,2.68577931,1.549515002,9.310622524,9.069128269,10.23215558,7.975135559,0.867339877,2.540542492,3.811023284,2.461361188,0.211611959,1.529520107,0.850699559,-1.926404771,-6.7,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,2.920272969,3.763018282,-30.14513259,2.619847686,5.281212071,8.043906248,9.535279869,7.145688998,5.300539377,6.099827602,8.20076584,7.993815693,8.704028066,0.701143912,0,-1.599584075,2.468626095,1.222551313,-2.278245125,
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,3.679213293,-1.762878168,-0.958849381,13.01600108,4.461629982,11.87072893,6.500547227,6.352316994,2.66735579,-0.790141832,5.021289739,-62.07591958,123.1395552,-13.59999997,-24.00000003,-8.862039363,-2.79546889,26.68090263,15.13279989,2.535953478,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.310253181,2.086342108,4.965383974,7.265573636,8.287765071,14.4020193,3.923731387,13.89966384,8.981004205,9.890701529,0.375678028,7.95307536,0.583199758,1.598560162,1.748225865,2.922587957,-0.694130142,6.286471215,2.670603511,0.048748554,-3.408063962,0.416450493,4.264611487,7.26740887,-0.410304726,6.195257291,1.691618574,4.94932194,-2.828899548,1.603862385,5.483411333,-0.19985174,-3.174377604,1.758665901,-1.360484662,3.986868948,3.48884866,2.639462354,1.728838432,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.377267389,-0.446722991,-2.516609717,3.805111041,3.642806029,4.485725721,3.356688037,1.030579791,1.352738282,0.347417081,3.469480036,2.52070273,3.737721855,4.566917476,1.525975852,3.520321855,5.130016966,2.229055896,0.135017302,3.787857515,0.882303276,0.292351331,1.564128335,6.336265989,4.256329233,5.261701613,5.513904233,3.9198512,-1.872800074,5.838690699,4.368479757,2.77961255,2.783791193,1.002241383,0.091860451,-0.392614114,1.792411727,1.581704791,0.851596949,
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.41733771,1.227686183,1.948067923,2.292885254,1.88713486,3.297995797,3.740814084,2.636871248,2.199625839,0.549744006,1.629724156,0.246180857,-1.0225241,0.589350267,6.091739429,5.824791397,4.685142856,3.941537839,4.149418875,4.053157125,5.220072038,5.331524956,5.396003148,6.660763995,8.035723429,7.530143612,8.238234762,7.07608987,4.775987805,6.176373215,3.87604489,4.927336176,5.793356428,5.607042772,3.61414121,4.008104599,4.585993668,4.462192801,4.460599092,
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,1.742589321,-0.151227138,0.235822375,3.602460727,4.304762551,3.16969832,1.726771882,-1.412594957,0.466102012,-2.562217219,-0.460589092,-0.621529501,4.842418616,4.791451544,4.544133253,3.42559245,3.271331526,2.761596551,5.063020259,4.21955342,5.145084863,5.66922167,6.926637043,6.567714967,7.521887651,6.462249611,5.081360322,6.468132406,2.238609157,2.686351237,5.641123877,5.058252308,2.045291729,3.842669317,3.71007448,3.689757383,3.955319123,
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.814820214,-1.590106881,0.538599942,4.28570942,7.020554489,4,9.230767982,5.633798309,4.491985305,2.252870971,1.801170074,3.608293844,4.332101206,6.866144132,5.8755504,6.9053018,7.225134855,7.761262837,10.4109232,3.220193082,-0.733092455,-0.993919947,-1.937565341,3.039172103,4.828076777,8.644968573,3.325963509,1.798088478,-1.15748292,,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.699524769,4.1414957,4.813990971,5.099146561,4.999406369,4.355546917,1.725610691,2.472685038,2.299301414,6.399995307,4.599987245,4.399991252,6.900063252,5.599918727,5.500085232,3.799967205,6.405399698,4.698423046,4.300540498,6.00003316,-1.545408134,3.964675686,5.940269078,5.445061278,6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015967371,8.404733021,9.144572246,3.39573265,4.960700592,5.007683305,4.486634531,3.578169679,3.306417413,2.283465301,
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.884987266,2.462377975,2.78113169,2.879337708,4.013396534,3.55379302,3.228029338,5.754341858,4.334666836,3.23769701,0.186909911,2.008517775,0.365034177,1.590808682,3.990443091,5.393000195,3.441798987,4.375509935,5.29698666,4.171185835,4.545058626,4.67002525,6.429498961,7.259116246,6.629956281,6.89053429,6.852345879,4.245149367,4.901504389,6.845781961,4.845035517,5.094892641,5.52517046,5.79398688,5.626848796,5.605738301,5.46827834,5.164156769,3.962659662,
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.694110794,2.636167029,1.124096197,4.312339353,4.278975862,4.093950666,4.59605865,3.789214851,2.758554056,2.107416642,1.294693777,0.83029121,2.689234422,2.342776097,3.540898387,4.851301457,4.8770193,2.025412339,3.235662151,5.598483066,3.43741593,4.293578165,5.42523982,7.709153254,7.005710859,7.877008713,8.434775915,5.557797714,2.377810841,7.455835252,5.967523697,5.154127678,5.14461767,4.468981863,3.941474686,4.294912566,4.931635566,4.426622938,3.676972829,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.694638145,4.457203889,1.986165354,5.534897826,2.61024933,4.684856037,0.72972822,8.601919079,5.795244407,6.04547333,6.966607113,6.956364957,3.509766478,5.979873128,3.290938546,5.597035759,3.703603596,1.53765564,0.476025102,3.875546814,3.561582191,0.723835961,4.559776811,1.692374206,3.466122481,4.230094854,4.832963734,6.739533599,2.154308341,0.824824788,5.355154953,6.743626782,4.186912501,2.883968791,2.650143853,5.047083482,-1.321685253,-0.452672993,-0.805720589,
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.128257608,1.710028816,0.560579796,7.196610352,7.255857895,5.95474847,5.910632923,4.492569197,4.42217386,0.212707745,0.422232978,-0.728991507,3.34697467,3.353141459,5.004055326,4.352420486,5.018210466,2.092718001,4.143225403,6.778709025,4.700930166,5.530731401,6.280335471,7.87996681,7.178255931,8.728822878,9.612592306,6.509241157,2.641081353,7.619006857,6.697350598,5.404794534,5.217630264,4.659744215,3.987446655,3.837486587,4.866406673,4.965014564,4.360850643,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,5.158464317,8.310921562,7.475758724,-1.141571156,3.695525421,6.526108902,6.751414576,10.56595699,6.569490118,7.732367604,7.414121335,11.10748014,2.614423033,-14.83860837,1.651240653,6.03900816,3.843864749,3.550072843,3.537009879,2.024583955,2.518828273,4.282596951,3.936845901,4.338861033,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.550947828,1.131298621,2.98907441,6.186941086,2.791707149,9.983929013,3.950982264,8.46328404,9.79805867,5.319932787,8.644188197,1.819656294,4.200647544,3.820918661,1.432200588,1.38843119,5.709715408,6.044652615,8.480999838,8.23980206,2.531974812,3.819469333,1.629285585,3.612178658,3.172441709,5.178484602,8.354554069,-1.279586241,-4.358606547,4.864968979,2.539235768,-0.352520089,3.654371342,4.296786305,4.306431493,4.574601051,1.801180955,3.110836266,2.296978816,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,2.569426197,8.863596899,6.340793186,2.741044389,5.671974915,6.32281135,7.082788433,8.434475033,8.501267505,10.7250863,11.98636285,10.02709965,-3.32730004,-14.25971859,-4.406823636,6.46884995,4.251723048,2.310176076,1.073634087,4.006874033,2.372924128,3.25072029,4.024311045,2.054081508,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,10.02400083,8.460108502,0.731050404,6.694909369,14.29408319,7.810809272,5.024959721,7.979679857,3.658891619,13.29888221,5.186756963,4.252290638,3.296713233,-0.419289047,-0.279530951,-4.570537005,-2.359157206,5.747126437,2.888709966,8.947125877,11.6529262,26.75553967,8.059504542,13.31416375,14.44762729,3.393868181,1.32131501,25.26350562,21.67270765,9.237314193,11.20009044,-1.201089674,-21.59453159,-0.718343471,9.887584069,5.442542619,-4.710859447,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.74343493,8.957372023,1.386569577,6.418386321,6.007652072,9.271105769,-0.325004076,11.87523598,2.846202581,3.411812226,7.216088161,-2.097738761,-0.740591692,10.5880004,-5.405447867,12.37287628,-1.560702356,7.23855269,1.081332562,1.912872981,7.319967454,3.121449656,5.961162155,4.797018362,3.291639684,7.574631645,3.531594152,5.923277686,4.243757321,3.815717917,5.245697297,3.009961262,4.5354242,2.669493927,4.536378168,1.05985639,4.248949208,3.14850265,2.481905124,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.922378369,2.432389472,1.194973349,1.484515634,1.708699684,2.452364682,2.484574172,4.598601474,4.163659309,2.643454173,1.015127899,1.366640153,-0.913917519,2.215623411,2.117152311,1.110730002,2.237248754,3.503266589,3.300542834,3.910229226,2.187732536,1.026495079,1.087536596,2.470484448,1.895415281,5.803936536,14.42889902,0.666834793,-11.30000062,2.099999899,7,1.000000923,9.599998464,7.200000717,4.899999169,3.500001391,-3.40000081,6.100000475,,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,-5.877060205,1.647064503,-6.542192023,-3.368254529,2.107716048,6.100000413,7.799999641,6.600000038,7.39999969,7.500000139,4.79999985,3.00000024,7.800000145,-6.000000289,7.100000084,5.818166405,-0.589734126,9.043865482,4.999625669,-0.338235324,4.408886724,4.69079339,4.301477722,3.580484254,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-9.8,-1.9,0.9,1.760181942,1.156344139,1.960224882,1.17491326,3.40692921,4.074880658,3.128905054,-6.306351594,1.180884942,2.099923187,-0.042101301,1.678592317,2.154204476,3.693492616,3.917074599,4.699227044,4.456858938,5.980235764,-12.4079711,9.784892121,5.257003621,4.755845097,5.39850845,5.710564197,6.71263895,-3.978708646,0.619229746,1.578429421,3.011146408,2.300386934,3.339202244,3.132295888,3.993146085,3.933316171,4.564782759,4.851,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,7.858646927,8.39794083,7.494683025,6.175655828,3.845810392,-3.943634354,7.268386313,13.75004982,6.033754049,-13.12905343,26.1114935,7.713867271,9.485332661,-7.228841465,7.265129068,8.566733531,2.517383942,7.281073979,7.329626128,2.884548602,6.33752979,7.210479788,8.128813661,6.98667554,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.54959225,-1.952695313,-2.673779753,-1.222485181,-0.693240425,0.937584855,0.166372968,3.096334618,2.842572986,13.11951914,4.20447452,4.699651659,2.849810211,2.66755043,3.336919119,4.724509184,3.381915882,4.564001528,1.739177969,5.764757369,1.194771912,1.592949879,5.488414981,8.026486774,5.068177287,6.04278683,5.167131224,4.504682227,0.50203645,4.983569956,3.75082637,3.890843094,2.792682168,2.946918073,2.431372119,5.020223921,1.554407756,0.954019155,0.4700522,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.525606663,-0.520808042,-3.486421804,3.410814135,2.187693116,-3.078955375,1.722439312,1.283260997,4.105509331,5.175768386,4.214754839,3.541102416,1.941155848,4.941080676,-6.291230821,6.773258694,6.846852279,5.163925168,2.753554247,4.942453715,-0.404390127,-0.039844481,1.446382684,3.92059081,2.307807066,4.495077894,2.291445714,1.143584587,-5.285744137,5.118118143,3.66300793,3.642322679,1.354091962,2.849773255,3.293151528,2.630532425,2.113129135,2.194992049,-0.054527928,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.831228371,15.50800362,3.866025881,-6.257292643,24.54249933,9.363753782,7.789046773,-1.691608812,2.676246464,0.087857171,7.140856686,6.006240711,5.877698907,8.213231779,-10.3029487,-6.445658091,-0.819364189,-1.255150744,1.354077564,6.826071065,3.741465386,-1.615867178,0.949277964,2.28478911,0.66815941,2.769118673,-6.753094595,1.443806379,7.555390306,-0.75614346,-2.370339048,3.717627874,-0.939965317,1.591288446,1.306665887,4.056644584,3.62475276,,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.698866886,2.673569032,1.111945084,4.400578955,4.355058542,4.103415258,4.601789512,3.800888791,2.777807553,2.160411933,1.307671681,0.882985325,2.736819717,2.386139473,3.522433341,4.852158652,4.881784271,2.005440552,3.235146289,5.639347864,3.41439344,4.294643236,5.429438921,7.739646289,7.006870145,7.89618963,8.4479849,5.544822556,2.336744734,7.471240533,6.025141024,5.190697232,5.137435198,4.460416622,3.969675467,4.301373606,4.949010827,4.436980249,3.673071769,
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,-6.170767647,-6.565198677,-7.469271319,-1.758166181,-1.114727694,1.185103889,1.439981337,3.378735647,4.339027913,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.9,3.2,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.508804297,-7.378433046,1.820873772,-0.287011156,20.28663494,2.692620881,-0.139164289,7.389721044,4.177388109,-2.502395103,11.74520379,-3.21866249,3.172168177,3.779934051,0.921022398,7.055785404,4.829024339,7.57166764,5.700943654,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534778775,4.662186878,3.493616813,4.773145081,4.806322267,5.313935279,3.21313378,-0.836734632,2.29506829,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.751341534,
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.311762074,2.284452306,-0.612390117,0.942370935,2.585279666,3.885190007,4.110514452,8.414236296,8.179105581,6.291390958,6.256492082,4.690932431,4.480749359,5.651104737,6.342493183,3.777335762,5.256980145,5.125601231,4.719974882,6.770193911,-1.17469665,2.565263684,4.074067589,0.140268537,3.383593722,2.510142765,4.774705802,3.826359166,-1.133873655,5.543640011,0.467050564,4.117706376,5.473355914,7.633538464,9.608132348,3.891206925,8.015063134,5.178598482,4.919822117,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.355754592,5.603876426,4.39109268,4.932728026,2.851000239,-1.057348757,-4.005631786,-11.35243948,3.695297423,2.816933273,-0.650616908,9.660942453,6.039410227,7.477958358,6.948051437,6.442715347,5.651582963,5.866213153,10.94512998,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,7.990915597,6.99284029,5.7500645,6.404977325,6.750460146,2.887960733,
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.692429056,15.74415856,4.571537034,-1.780632562,3.149300173,-2.932795939,1.83216392,-0.702144296,2.742672478,12.90622659,-1.390975355,4.646357551,2.78933056,1.444652934,2.55993854,6.090564196,3.270726668,6.813517905,4.265520645,4.444548287,2.229079437,3.334556366,2.784424049,8.091009643,4.544927944,5.505623764,6.085424593,3.536790755,2.552608278,5.249468078,-0.939013133,2.799480687,1.718870795,2.116605189,0.7443996,7.836024149,2.906722609,-0.378075666,-0.366182278,
